source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[phenotype]	characteristics[individual]	characteristics[biological replicate]	characteristics[cell type]	characteristics[ancestry category]	characteristics[developmental stage]	Material Type	assay name	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[Label]	comment[instrument]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[dissociation method]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[data file]	factor value[organism part]
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	1	not available	not available	not available	organism part	run 709	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_C02_P013560_B00_N11_R1.raw	1	11	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01321_C02_P013560_B00_N11_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	1	not available	not available	not available	organism part	run 704	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_D02_P013560_B00_N12_R1.raw	1	12	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01321_D02_P013560_B00_N12_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	1	not available	not available	not available	organism part	run 699	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_E02_P013560_B00_N13_R1.raw	1	13	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01321_E02_P013560_B00_N13_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	1	not available	not available	not available	organism part	run 695	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_F02_P013560_B00_N14_R1.raw	1	14	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01321_F02_P013560_B00_N14_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	1	not available	not available	not available	organism part	run 691	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_G02_P013560_B00_N15_R1.raw	1	15	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01321_G02_P013560_B00_N15_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	1	not available	not available	not available	organism part	run 687	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_H02_P013560_B00_N16_R1.raw	1	16	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01321_H02_P013560_B00_N16_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	1	not available	not available	not available	organism part	run 718	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_A03_P013560_B00_N17_R1.raw	1	17	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01321_A03_P013560_B00_N17_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	1	not available	not available	not available	organism part	run 713	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_B03_P013560_B00_N18_R1.raw	1	18	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01321_B03_P013560_B00_N18_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	1	not available	not available	not available	organism part	run 708	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_C03_P013560_B00_N19_R1.raw	1	19	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01321_C03_P013560_B00_N19_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	1	not available	not available	not available	organism part	run 703	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_D03_P013560_B00_N20_R1.raw	1	20	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01321_D03_P013560_B00_N20_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	1	not available	not available	not available	organism part	run 698	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_E03_P013560_B00_N21_R1.raw	1	21	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01321_E03_P013560_B00_N21_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	1	not available	not available	not available	organism part	run 694	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_F03_P013560_B00_N22_R1.raw	1	22	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01321_F03_P013560_B00_N22_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	1	not available	not available	not available	organism part	run 690	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_G03_P013560_B00_N23_R1.raw	1	23	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01321_G03_P013560_B00_N23_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	1	not available	not available	not available	organism part	run 686	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_H03_P013560_B00_N24_R1.raw	1	24	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01321_H03_P013560_B00_N24_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	1	not available	not available	not available	organism part	run 717	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_A04_P013560_B00_N25_R1.raw	1	25	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01321_A04_P013560_B00_N25_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	1	not available	not available	not available	organism part	run 712	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_B04_P013560_B00_N26_R1.raw	1	26	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01321_B04_P013560_B00_N26_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	1	not available	not available	not available	organism part	run 707	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_C04_P013560_B00_N27_R1.raw	1	27	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01321_C04_P013560_B00_N27_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	1	not available	not available	not available	organism part	run 702	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_D04_P013560_B00_N28_R1.raw	1	28	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01321_D04_P013560_B00_N28_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	1	not available	not available	not available	organism part	run 697	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_E04_P013560_B00_N29_R1.raw	1	29	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01321_E04_P013560_B00_N29_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	1	not available	not available	not available	organism part	run 693	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_F04_P013560_B00_N30_R1.raw	1	30	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01321_F04_P013560_B00_N30_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	1	not available	not available	not available	organism part	run 689	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_G04_P013560_B00_N31_R1.raw	1	31	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01321_G04_P013560_B00_N31_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	1	not available	not available	not available	organism part	run 685	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_H04_P013560_B00_N32_R1.raw	1	32	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01321_H04_P013560_B00_N32_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	1	not available	not available	not available	organism part	run 716	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_A05_P013560_B00_N33_R1.raw	1	33	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01321_A05_P013560_B00_N33_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	1	not available	not available	not available	organism part	run 711	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_B05_P013560_B00_N34_R1.raw	1	34	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01321_B05_P013560_B00_N34_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	1	not available	not available	not available	organism part	run 706	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_C05_P013560_B00_N35_R1.raw	1	35	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01321_C05_P013560_B00_N35_R1.raw	kidney
