source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[phenotype]	characteristics[individual]	characteristics[biological replicate]	characteristics[cell type]	characteristics[ancestry category]	characteristics[developmental stage]	Material Type	assay name	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[Label]	comment[instrument]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[dissociation method]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[data file]	factor value[organism part]
PXD010154-V229	homo sapiens	pancreas	not available	59	Female	normal	V229	1	not available	not available	not available	organism part	run 529	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01347_C02_P013678_S00_N11_R2.raw	1	11	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01347_C02_P013678_S00_N11_R2.raw	pancreas
PXD010154-V229	homo sapiens	pancreas	not available	59	Female	normal	V229	1	not available	not available	not available	organism part	run 524	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01347_D02_P013678_S00_N12_R2.raw	1	12	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01347_D02_P013678_S00_N12_R2.raw	pancreas
PXD010154-V229	homo sapiens	pancreas	not available	59	Female	normal	V229	1	not available	not available	not available	organism part	run 519	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01347_E02_P013678_S00_N13_R2.raw	1	13	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01347_E02_P013678_S00_N13_R2.raw	pancreas
PXD010154-V229	homo sapiens	pancreas	not available	59	Female	normal	V229	1	not available	not available	not available	organism part	run 515	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01347_F02_P013678_S00_N14_R2.raw	1	14	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01347_F02_P013678_S00_N14_R2.raw	pancreas
PXD010154-V229	homo sapiens	pancreas	not available	59	Female	normal	V229	1	not available	not available	not available	organism part	run 511	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01347_G02_P013678_S00_N15_R2.raw	1	15	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01347_G02_P013678_S00_N15_R2.raw	pancreas
PXD010154-V229	homo sapiens	pancreas	not available	59	Female	normal	V229	1	not available	not available	not available	organism part	run 507	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01347_H02_P013678_S00_N16_R2.raw	1	16	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01347_H02_P013678_S00_N16_R2.raw	pancreas
PXD010154-V229	homo sapiens	pancreas	not available	59	Female	normal	V229	1	not available	not available	not available	organism part	run 539	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01347_A03_P013678_S00_N17_R2.raw	1	17	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01347_A03_P013678_S00_N17_R2.raw	pancreas
PXD010154-V229	homo sapiens	pancreas	not available	59	Female	normal	V229	1	not available	not available	not available	organism part	run 533	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01347_B03_P013678_S00_N18_R2.raw	1	18	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01347_B03_P013678_S00_N18_R2.raw	pancreas
PXD010154-V229	homo sapiens	pancreas	not available	59	Female	normal	V229	1	not available	not available	not available	organism part	run 528	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01347_C03_P013678_S00_N19_R2.raw	1	19	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01347_C03_P013678_S00_N19_R2.raw	pancreas
PXD010154-V229	homo sapiens	pancreas	not available	59	Female	normal	V229	1	not available	not available	not available	organism part	run 523	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01347_D03_P013678_S00_N20_R2.raw	1	20	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01347_D03_P013678_S00_N20_R2.raw	pancreas
PXD010154-V229	homo sapiens	pancreas	not available	59	Female	normal	V229	1	not available	not available	not available	organism part	run 518	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01347_E03_P013678_S00_N21_R2.raw	1	21	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01347_E03_P013678_S00_N21_R2.raw	pancreas
PXD010154-V229	homo sapiens	pancreas	not available	59	Female	normal	V229	1	not available	not available	not available	organism part	run 514	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01347_F03_P013678_S00_N22_R2.raw	1	22	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01347_F03_P013678_S00_N22_R2.raw	pancreas
PXD010154-V229	homo sapiens	pancreas	not available	59	Female	normal	V229	1	not available	not available	not available	organism part	run 510	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01347_G03_P013678_S00_N23_R2.raw	1	23	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01347_G03_P013678_S00_N23_R2.raw	pancreas
PXD010154-V229	homo sapiens	pancreas	not available	59	Female	normal	V229	1	not available	not available	not available	organism part	run 506	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01347_H03_P013678_S00_N24_R2.raw	1	24	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01347_H03_P013678_S00_N24_R2.raw	pancreas
PXD010154-V229	homo sapiens	pancreas	not available	59	Female	normal	V229	1	not available	not available	not available	organism part	run 538	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01347_A04_P013678_S00_N25_R2.raw	1	25	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01347_A04_P013678_S00_N25_R2.raw	pancreas
PXD010154-V229	homo sapiens	pancreas	not available	59	Female	normal	V229	1	not available	not available	not available	organism part	run 532	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01347_B04_P013678_S00_N26_R2.raw	1	26	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01347_B04_P013678_S00_N26_R2.raw	pancreas
PXD010154-V229	homo sapiens	pancreas	not available	59	Female	normal	V229	1	not available	not available	not available	organism part	run 527	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01347_C04_P013678_S00_N27_R2.raw	1	27	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01347_C04_P013678_S00_N27_R2.raw	pancreas
PXD010154-V229	homo sapiens	pancreas	not available	59	Female	normal	V229	1	not available	not available	not available	organism part	run 522	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01347_D04_P013678_S00_N28_R2.raw	1	28	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01347_D04_P013678_S00_N28_R2.raw	pancreas
PXD010154-V229	homo sapiens	pancreas	not available	59	Female	normal	V229	1	not available	not available	not available	organism part	run 517	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01347_E04_P013678_S00_N29_R2.raw	1	29	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01347_E04_P013678_S00_N29_R2.raw	pancreas
PXD010154-V229	homo sapiens	pancreas	not available	59	Female	normal	V229	1	not available	not available	not available	organism part	run 513	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01347_F04_P013678_S00_N30_R2.raw	1	30	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01347_F04_P013678_S00_N30_R2.raw	pancreas
PXD010154-V229	homo sapiens	pancreas	not available	59	Female	normal	V229	1	not available	not available	not available	organism part	run 509	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01347_G04_P013678_S00_N31_R2.raw	1	31	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01347_G04_P013678_S00_N31_R2.raw	pancreas
PXD010154-V229	homo sapiens	pancreas	not available	59	Female	normal	V229	1	not available	not available	not available	organism part	run 505	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01347_H04_P013678_S00_N32_R2.raw	1	32	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01347_H04_P013678_S00_N32_R2.raw	pancreas
PXD010154-V229	homo sapiens	pancreas	not available	59	Female	normal	V229	1	not available	not available	not available	organism part	run 537	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01347_A05_P013678_S00_N33_R2.raw	1	33	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01347_A05_P013678_S00_N33_R2.raw	pancreas
PXD010154-V229	homo sapiens	pancreas	not available	59	Female	normal	V229	1	not available	not available	not available	organism part	run 531	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01347_B05_P013678_S00_N34_R2.raw	1	34	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01347_B05_P013678_S00_N34_R2.raw	pancreas
PXD010154-V229	homo sapiens	pancreas	not available	59	Female	normal	V229	1	not available	not available	not available	organism part	run 526	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01347_C05_P013678_S00_N35_R2.raw	1	35	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	40 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	01347_C05_P013678_S00_N35_R2.raw	pancreas
